order_id,ship_date,ship_mode,customer_id,postal_code,date_id,delais_livraison
CA-2018-169362,2018-10-15,first class,SP-20860,75217,607,3
CA-2016-127481,2016-12-15,second class,JD-15895,89115,627,3
CA-2016-112711,2016-07-18,standard class,FM-14380,79109,888,6
CA-2018-166184,2018-03-27,first class,HR-14830,10035,578,3
CA-2016-102260,2016-09-26,standard class,SJ-20125,37064,297,4
US-2017-137295,2017-01-13,standard class,VS-21820,27604,1051,5
CA-2017-134334,2017-02-15,first class,DK-13090,20735,1093,1
US-2018-109316,2018-06-10,first class,MG-17680,90049,85,2
CA-2017-138478,2017-10-26,second class,DP-13390,89031,115,5
CA-2018-150469,2018-01-30,standard class,CJ-12010,94109,699,4
US-2015-115413,2015-09-01,standard class,PP-18955,19711,64,6
CA-2018-117114,2018-11-05,standard class,CY-12745,60610,1017,5
CA-2016-137302,2016-05-01,standard class,BW-11110,92105,24,5
CA-2017-112382,2017-05-13,standard class,MB-18085,77036,158,4
CA-2016-128958,2016-01-28,standard class,CR-12820,33407,1094,4
CA-2016-106257,2016-04-17,second class,EB-14110,90045,567,4
CA-2016-149083,2016-09-30,standard class,SH-19975,98103,471,5
US-2015-137869,2015-04-02,standard class,CV-12295,50315,1095,5
CA-2017-116603,2017-07-22,standard class,AT-10735,10024,564,5
CA-2015-158470,2015-04-23,second class,AG-10390,22204,1096,4
US-2018-123834,2018-07-25,standard class,GM-14500,78577,203,4
CA-2016-125976,2016-10-02,standard class,JK-15205,22204,782,5
CA-2017-128706,2017-03-02,standard class,DW-13540,77070,890,3
CA-2017-104311,2017-05-06,standard class,AS-10090,75061,374,4
CA-2015-169649,2015-12-15,standard class,TS-21205,60653,275,6
CA-2016-144890,2016-12-29,standard class,SM-20320,90049,656,4
CA-2018-135587,2018-12-12,standard class,BH-11710,39401,183,5
CA-2015-103429,2015-06-01,first class,LW-16825,10024,967,2
CA-2018-152261,2018-03-06,standard class,JA-15970,44221,491,4
CA-2016-142993,2016-10-17,standard class,KA-16525,98103,66,5
CA-2016-143364,2016-07-19,second class,TG-21310,85204,1097,5
CA-2015-100972,2015-11-24,second class,DB-13360,84106,62,5
US-2018-166233,2018-07-09,standard class,MO-17950,28540,379,6
CA-2018-122112,2018-09-29,standard class,CA-11965,44107,114,4
CA-2017-101672,2017-10-07,standard class,DB-12910,92630,277,4
CA-2018-168403,2018-09-15,standard class,DK-12835,97206,362,6
CA-2016-148705,2016-03-18,standard class,EB-14170,28205,802,6
CA-2017-155747,2017-06-21,standard class,JS-15685,19140,337,7
CA-2018-118017,2018-12-06,second class,LC-16870,80229,642,3
CA-2017-113117,2017-08-22,standard class,JP-15520,95616,672,6
CA-2017-148684,2017-12-29,standard class,TS-21655,72701,501,4
CA-2018-125367,2018-07-30,standard class,NM-18445,10011,229,7
CA-2018-124744,2018-06-25,standard class,EH-14125,26003,459,4
CA-2018-128363,2018-08-18,standard class,DC-12850,38109,704,5
CA-2016-126669,2016-11-13,standard class,DO-13645,77036,170,6
US-2016-118766,2016-10-22,standard class,LS-16975,75217,41,7
CA-2017-149762,2017-12-07,standard class,RD-19720,95037,222,4
CA-2018-165323,2018-06-21,standard class,SR-20740,10024,35,4
CA-2016-152513,2016-07-08,second class,JP-16135,92024,375,4
CA-2018-139822,2018-09-21,standard class,Dp-13240,6708,139,6
CA-2018-107713,2018-03-17,standard class,JB-16000,21044,588,4
CA-2018-134096,2018-09-29,standard class,PP-18955,33021,788,5
CA-2017-125843,2017-08-16,first class,RF-19840,22153,484,3
CA-2018-120404,2018-11-24,second class,KH-16330,10035,182,4
CA-2018-167549,2018-07-27,first class,EM-14200,75217,702,2
CA-2017-120082,2017-03-27,second class,DK-12835,10024,1098,2
US-2017-168095,2017-07-20,standard class,MC-17425,97206,602,5
CA-2018-166093,2018-08-24,standard class,RW-19540,94513,537,7
CA-2018-134194,2019-01-01,standard class,GA-14725,75081,42,7
CA-2015-131009,2015-03-05,standard class,SC-20380,79907,52,4
CA-2016-145814,2016-11-24,standard class,KD-16345,10035,1057,5
CA-2015-138359,2015-04-06,standard class,KH-16330,2151,397,5
CA-2018-131807,2018-10-10,standard class,GG-14650,95928,301,5
CA-2018-104864,2018-11-23,second class,JS-15685,33023,464,5
CA-2017-157707,2017-10-12,first class,CC-12610,80219,1075,2
US-2016-126753,2016-08-20,standard class,SP-20860,19134,653,4
CA-2015-166051,2015-06-05,standard class,JK-15625,39212,1099,5
CA-2016-113040,2016-08-31,standard class,CC-12100,90045,312,4
CA-2015-113383,2015-09-13,first class,SF-20065,7011,974,3
CA-2018-152499,2018-01-25,second class,EH-13765,60623,165,3
CA-2017-151498,2017-04-24,first class,DN-13690,98115,372,3
CA-2017-137939,2017-07-23,second class,PJ-19015,11561,1100,3
US-2017-117793,2017-08-29,standard class,MA-17560,53081,729,6
CA-2017-133872,2017-06-17,first class,VM-21835,33433,337,3
US-2016-165743,2016-11-23,second class,MM-18055,80013,256,3
US-2018-105998,2018-11-05,first class,CR-12580,92037,103,2
US-2015-148194,2015-05-07,first class,BS-11365,98105,352,3
US-2016-151407,2016-11-12,standard class,RD-19585,52001,535,4
CA-2016-110870,2016-12-15,first class,KD-16270,90032,627,3
CA-2015-143210,2015-12-03,first class,AA-10645,1852,881,2
CA-2016-110863,2016-11-24,standard class,AA-10645,73120,873,7
CA-2015-127859,2015-03-20,second class,QJ-19255,19134,391,3
US-2016-136427,2016-06-23,first class,JM-16195,80013,687,3
CA-2018-120168,2018-05-25,same day,TB-21625,10009,1041,0
US-2015-131870,2015-09-11,first class,NF-18595,43130,278,2
CA-2018-114804,2018-10-19,second class,BF-11020,95351,128,2
CA-2018-167227,2018-11-05,first class,NP-18670,63116,765,3
CA-2015-129189,2015-07-25,standard class,HM-14860,75217,518,4
CA-2016-132465,2016-09-15,second class,DM-13525,10035,771,4
CA-2017-166373,2017-10-25,standard class,JF-15565,78207,115,4
CA-2017-158806,2017-01-11,standard class,NM-18520,79109,587,4
CA-2016-119690,2016-06-28,first class,MV-17485,77041,517,3
CA-2016-153738,2016-09-22,first class,AG-10270,1841,1101,2
CA-2018-169012,2018-07-14,standard class,BF-11275,31907,1102,4
CA-2018-121489,2018-08-25,second class,CM-11815,98115,252,4
US-2018-133081,2018-03-15,standard class,PV-18985,2138,1066,4
CA-2017-145611,2017-09-24,standard class,HA-14905,10035,781,4
CA-2018-130834,2018-11-06,second class,JM-16195,28403,103,3
CA-2015-144974,2015-09-30,standard class,CM-12715,19140,579,4
CA-2015-109904,2015-07-17,second class,BF-10975,10009,596,3
CA-2018-152205,2018-10-05,standard class,SF-20965,19134,327,7
CA-2016-121188,2016-09-04,standard class,CB-12025,90049,1103,7
CA-2016-156013,2016-09-26,standard class,TC-20980,11561,1101,6
CA-2017-132997,2017-11-09,first class,LW-17215,14609,57,2
US-2016-160563,2016-10-24,standard class,NS-18640,94109,1104,4
CA-2018-151750,2018-01-05,standard class,JM-15250,77340,1043,4
CA-2016-106187,2016-06-29,standard class,RF-19345,30344,451,6
US-2017-164945,2017-11-27,standard class,CA-12055,10009,376,5
CA-2016-150714,2016-11-01,standard class,KH-16690,97477,572,6
CA-2017-105753,2017-10-26,standard class,LC-16960,22204,1002,6
CA-2018-120894,2018-05-02,standard class,JL-15130,28403,950,4
CA-2017-106621,2017-10-01,second class,DM-12955,85364,263,2
CA-2016-107020,2016-07-14,standard class,MV-18190,92404,754,4
CA-2015-101392,2015-12-13,standard class,AS-10630,98103,937,6
CA-2016-127502,2016-12-14,standard class,MT-17815,94110,799,4
CA-2018-143658,2018-11-13,second class,SR-20425,10035,1105,5
CA-2018-133046,2018-08-01,second class,DK-13375,98115,940,5
CA-2018-122798,2019-01-01,standard class,SV-20935,87105,184,4
CA-2017-169663,2017-03-13,first class,RH-19510,90045,521,3
CA-2016-149846,2016-05-26,standard class,SB-20185,90045,1106,4
CA-2018-159149,2018-02-19,first class,CR-12820,77041,824,2
US-2018-167570,2018-12-15,standard class,EG-13900,19140,132,7
CA-2018-160122,2018-11-23,standard class,RD-19930,60623,464,5
CA-2017-130393,2017-12-03,second class,JM-15865,76903,38,2
CA-2018-144820,2018-10-07,second class,LW-16825,77506,722,4
CA-2018-101014,2018-09-04,standard class,RW-19540,90049,544,6
CA-2018-105543,2018-11-24,same day,BG-11695,67846,179,0
US-2018-113201,2018-07-05,standard class,TT-21220,90045,127,5
US-2018-106551,2018-07-27,standard class,EB-13930,60653,1107,5
CA-2017-116722,2017-11-16,standard class,LP-17080,94110,494,5
CA-2015-138128,2015-12-15,standard class,FP-14320,19134,275,6
US-2018-150070,2018-09-12,standard class,JA-15970,95351,171,5
CA-2016-137064,2016-02-13,standard class,TS-21655,77070,442,7
CA-2015-127866,2015-07-23,first class,JD-15895,92503,736,3
CA-2016-121776,2016-02-21,standard class,RD-19585,90008,1047,5
CA-2017-102561,2017-07-22,standard class,NK-18490,19140,361,4
CA-2017-100993,2017-02-10,standard class,AZ-10750,92037,399,5
US-2015-112949,2015-06-27,standard class,Co-12640,73505,789,7
US-2018-146822,2018-06-14,standard class,AG-10675,24153,207,5
US-2017-131058,2017-12-31,standard class,EM-14140,92704,876,4
CA-2015-167997,2015-01-29,first class,CA-11965,57701,661,3
CA-2018-140151,2018-03-25,first class,RB-19360,98115,632,2
US-2018-143770,2018-03-24,standard class,RD-19720,6457,619,4
CA-2018-136238,2019-01-01,standard class,KB-16240,79762,813,6
CA-2017-120803,2017-03-13,standard class,RB-19465,6460,1108,4
CA-2017-134138,2017-02-20,standard class,JD-15790,7109,507,4
CA-2016-120915,2016-10-03,second class,JJ-15445,10035,604,5
CA-2016-168207,2016-11-06,standard class,LT-17110,92105,353,4
CA-2018-107174,2018-11-13,standard class,AB-10060,98105,33,7
CA-2017-146150,2017-02-19,standard class,FM-14380,39212,1093,5
CA-2015-114125,2015-07-13,standard class,GH-14410,90049,778,4
CA-2017-114944,2017-02-04,standard class,HE-14800,60623,708,5
CA-2018-149699,2018-12-24,first class,CM-12115,90008,529,2
CA-2016-112767,2016-08-06,standard class,DK-12985,97477,895,4
CA-2018-155642,2018-05-22,standard class,BM-11575,60653,700,4
US-2018-101721,2018-07-27,standard class,MY-17380,60623,229,4
CA-2016-136728,2016-09-17,second class,AG-10900,60623,930,4
CA-2016-140375,2016-10-05,second class,SG-20470,20852,562,3
US-2018-155866,2018-11-21,standard class,CC-12370,10011,613,4
CA-2016-141327,2016-12-03,first class,LR-16915,27707,584,3
CA-2016-136700,2016-12-11,second class,DB-13120,93101,335,5
CA-2018-102736,2018-09-09,standard class,LP-17095,37918,444,4
CA-2018-125269,2018-04-30,standard class,AF-10870,60610,469,6
CA-2016-114811,2016-11-08,same day,KD-16495,10024,535,0
CA-2016-122266,2016-04-30,standard class,SA-20830,32114,24,4
CA-2018-128769,2018-09-12,standard class,DM-12955,37211,171,5
CA-2016-120845,2016-10-02,standard class,ML-17395,37130,471,7
CA-2015-120775,2015-10-07,standard class,RD-19930,75217,611,4
CA-2015-152905,2015-02-24,standard class,AB-10015,76017,1109,6
CA-2017-104633,2017-06-16,standard class,EA-14035,91104,2,4
CA-2018-104136,2018-11-04,second class,SF-20065,2149,658,3
CA-2017-123050,2017-04-08,second class,BC-11125,12180,860,4
CA-2017-162355,2017-07-02,second class,PF-19165,30328,1110,2
CA-2015-158225,2015-09-28,standard class,SE-20110,95123,298,6
CA-2018-102204,2018-05-06,standard class,CJ-12010,32216,1111,5
CA-2018-103065,2018-10-20,same day,PT-19090,32216,143,0
CA-2015-109855,2015-09-05,standard class,LH-16900,10009,753,4
US-2015-143581,2015-08-23,standard class,BS-11365,31907,622,4
CA-2016-129217,2016-05-10,same day,DP-13390,60505,1112,0
CA-2016-140221,2016-03-09,second class,MS-17365,60653,525,4
CA-2018-152310,2018-08-19,standard class,DK-12895,98103,703,7
CA-2017-118101,2017-06-26,same day,SN-20560,48066,154,0
CA-2017-100307,2017-12-19,standard class,TC-21475,72701,1040,4
CA-2016-138457,2016-09-17,standard class,AM-10705,28540,930,4
CA-2015-131800,2016-01-04,standard class,AJ-10960,10035,97,5
CA-2015-118304,2015-05-04,standard class,KH-16360,19901,272,5
CA-2018-121790,2018-02-06,standard class,LP-17095,60505,234,7
CA-2017-139549,2017-10-25,standard class,MY-18295,92020,1002,5
CA-2016-104059,2016-06-15,second class,FC-14245,45503,321,2
CA-2016-143882,2016-06-30,standard class,DB-13360,44107,120,4
US-2017-139262,2017-02-25,standard class,LC-16960,33614,725,4
CA-2018-134810,2018-05-10,first class,MC-17605,28540,1113,1
CA-2015-156244,2015-08-16,standard class,DH-13675,33180,1114,4
CA-2016-106362,2016-12-15,standard class,LC-16885,45373,557,4
US-2018-168802,2018-11-07,standard class,JO-15145,98103,103,4
US-2018-146906,2018-03-17,standard class,MT-17815,10011,588,4
CA-2017-166380,2017-06-03,standard class,EB-13750,22204,161,4
US-2016-158911,2016-07-11,standard class,RS-19765,28205,667,6
US-2015-103338,2015-03-15,standard class,RB-19435,95661,437,4
CA-2016-109169,2016-04-24,standard class,OT-18730,48234,614,4
US-2015-120313,2015-11-02,second class,NL-18310,94110,566,2
CA-2017-128671,2017-08-16,standard class,MT-18070,74133,1115,5
CA-2017-149335,2017-07-25,same day,BC-11125,94122,160,0
CA-2015-168312,2015-03-07,standard class,GW-14605,77036,52,6
US-2018-105935,2018-01-31,standard class,BD-11500,31907,699,5
CA-2015-161508,2015-07-16,standard class,PV-18985,77573,107,4
CA-2018-130904,2018-04-16,standard class,HM-14980,27217,554,5
US-2017-149790,2017-10-01,standard class,SC-20380,77095,145,5
CA-2017-130778,2017-11-25,standard class,ND-18370,11561,210,6
CA-2018-144456,2018-09-09,first class,FC-14245,33012,743,1
CA-2018-103478,2018-07-24,second class,KL-16555,60505,203,3
CA-2018-118577,2018-10-11,standard class,XP-21865,7109,733,5
CA-2018-113572,2018-11-11,standard class,FP-14320,10024,569,4
CA-2017-153269,2017-03-12,first class,PS-18760,1810,1108,3
CA-2018-161655,2018-05-18,second class,CW-11905,19711,637,5
CA-2017-101469,2017-07-08,standard class,KH-16360,22204,350,6
CA-2015-153087,2016-01-03,standard class,TC-20980,35601,356,7
CA-2015-161634,2015-11-20,standard class,CC-12220,23320,598,6
CA-2018-141481,2018-06-14,first class,ZD-21925,90036,616,3
CA-2017-132549,2017-11-30,standard class,JK-15370,35810,1032,5
US-2015-155544,2015-03-25,standard class,GM-14440,37918,951,4
US-2016-115238,2016-05-04,standard class,JW-15220,1841,1034,4
CA-2018-132199,2018-05-08,standard class,BO-11350,19134,1085,5
CA-2017-163174,2017-08-30,standard class,XP-21865,30605,308,4
CA-2015-110555,2015-04-18,standard class,MM-18055,59405,810,7
CA-2018-147207,2018-01-04,second class,TS-21655,79907,390,2
CA-2015-109918,2015-09-12,second class,LR-17035,95051,468,5
CA-2015-165393,2015-12-30,first class,NC-18415,76106,356,3
CA-2017-113726,2017-12-01,standard class,SC-20680,98105,324,7
CA-2017-152940,2017-11-13,first class,RO-19780,94110,276,3
CA-2016-158701,2016-01-10,standard class,JL-15175,94110,858,5
CA-2018-156272,2018-03-27,standard class,PW-19030,33068,620,6
CA-2016-162964,2016-11-18,standard class,MF-18250,77095,816,6
CA-2017-134544,2017-03-19,second class,AC-10660,94109,628,2
CA-2017-163048,2017-02-15,standard class,MH-17440,77036,1116,7
CA-2017-145135,2017-11-28,first class,CD-12790,6484,416,2
CA-2018-137582,2018-09-08,standard class,CV-12805,94601,431,4
CA-2016-149601,2016-06-03,standard class,TB-21625,6040,51,6
CA-2015-139423,2015-11-05,standard class,DG-13300,7050,244,4
CA-2018-110625,2018-12-30,standard class,JB-16045,6810,795,7
CA-2017-142594,2017-12-06,second class,EJ-14155,2038,38,5
CA-2015-152254,2015-06-30,same day,BD-11620,28403,406,0
US-2015-120236,2015-09-04,first class,MR-17545,77095,917,1
CA-2018-120061,2018-11-07,second class,SR-20425,45503,765,5
CA-2016-110814,2016-12-09,second class,BD-11635,10009,849,4
CA-2017-154067,2017-02-07,standard class,SM-20950,90036,760,6
CA-2018-140480,2018-07-12,standard class,HE-14800,19711,111,4
CA-2016-134082,2016-12-17,standard class,JK-15640,92404,557,6
CA-2017-159765,2017-05-12,second class,TH-21100,24153,158,3
CA-2017-147109,2017-12-21,standard class,AH-10075,76017,1117,4
CA-2018-107265,2018-04-12,standard class,ML-17755,52302,1118,6
CA-2018-118199,2018-05-11,first class,LB-16795,98105,1113,2
CA-2018-150091,2018-10-16,standard class,NP-18670,8701,607,4
CA-2017-137652,2017-08-30,first class,EB-13750,45231,676,2
CA-2018-167017,2018-11-25,first class,DC-12850,48066,40,2
US-2018-132220,2018-11-16,standard class,DJ-13510,85281,80,4
US-2015-113124,2015-04-05,standard class,NC-18340,55124,711,6
CA-2018-155621,2018-11-13,standard class,KN-16450,21215,1105,5
US-2015-127635,2015-09-18,second class,SC-20260,78415,60,4
CA-2016-151470,2016-09-26,standard class,AM-10705,89115,1101,6
CA-2016-112823,2016-12-16,standard class,RA-19945,44105,799,6
CA-2018-114370,2018-03-17,second class,BN-11470,60623,1119,3
CA-2018-145779,2018-05-10,standard class,DB-13615,85705,545,4
US-2017-155173,2017-03-10,standard class,JB-16045,19120,1120,4
CA-2018-125451,2018-10-24,first class,AH-10075,2920,710,1
CA-2017-154081,2017-05-29,standard class,JE-15610,90049,639,7
US-2018-118556,2018-06-02,second class,TH-21235,60653,28,5
CA-2015-146500,2015-09-04,standard class,AT-10735,6010,1121,5
CA-2016-169537,2016-09-07,second class,JH-15820,49423,26,4
CA-2015-100881,2015-04-01,standard class,DR-12940,87105,1095,4
CA-2016-144043,2016-05-15,standard class,AB-10165,80027,1112,5
CA-2016-101000,2016-04-14,standard class,IG-15085,6360,215,5
CA-2017-168557,2017-09-23,standard class,FH-14275,94122,206,4
US-2018-132031,2018-04-27,standard class,PN-18775,37042,662,4
CA-2016-169733,2016-10-26,second class,GM-14500,33021,355,4
CA-2018-169404,2018-04-14,standard class,NC-18625,17403,299,5
CA-2018-134880,2018-11-01,standard class,TW-21025,85204,761,5
CA-2018-158736,2018-12-24,standard class,TT-21460,94110,339,6
US-2017-119270,2017-03-16,standard class,SW-20245,90036,243,4
CA-2015-109890,2015-07-27,standard class,PG-18820,68104,518,6
CA-2017-138583,2017-05-28,standard class,DP-13390,19120,919,4
US-2018-118535,2018-02-15,standard class,DJ-13510,10024,1122,4
CA-2017-126284,2017-09-24,standard class,EN-13780,49505,781,4
CA-2018-142391,2018-09-24,same day,PB-19150,98115,788,0
CA-2018-124716,2018-03-31,standard class,BD-11560,93727,1123,4
CA-2017-158841,2017-02-04,second class,SE-20110,22204,1124,2
CA-2016-109190,2016-10-28,standard class,CC-12685,79424,826,5
CA-2017-143154,2017-12-08,standard class,AS-10225,80501,424,6
CA-2015-169061,2015-03-08,second class,AB-10150,10701,1125,3
CA-2016-102316,2016-03-03,second class,DH-13075,90045,1126,2
CA-2015-164903,2015-02-24,standard class,SR-20740,90049,883,4
CA-2017-130400,2017-03-12,standard class,SJ-20125,75217,1019,4
CA-2016-135853,2016-12-14,first class,CA-12775,48205,557,3
CA-2018-141614,2018-06-09,standard class,NS-18640,32839,829,4
CA-2017-132899,2017-04-11,standard class,SF-20200,10009,1127,4
CA-2018-149720,2018-06-07,second class,EM-14065,75034,334,3
CA-2018-118003,2018-12-10,standard class,DO-13645,7501,675,6
CA-2017-141887,2017-01-15,standard class,MP-17470,43229,319,4
US-2017-160206,2017-04-07,standard class,MY-18295,53209,142,6
CA-2018-161172,2018-03-16,same day,SP-20920,43229,541,0
CA-2017-156748,2017-12-06,standard class,BS-11755,48227,787,6
CA-2016-169677,2016-01-15,second class,KS-16300,31907,907,2
US-2015-163146,2015-05-20,standard class,CC-12475,94122,1128,4
CA-2016-157343,2016-06-11,standard class,HD-14785,19143,633,4
CA-2018-147354,2018-03-13,standard class,KB-16315,90008,539,4
CA-2016-157287,2016-12-23,first class,HR-14830,19140,839,1
CA-2015-137575,2015-08-11,standard class,TB-21625,10035,1129,5
CA-2017-119074,2017-03-31,standard class,DS-13180,31907,1130,4
CA-2016-149566,2016-12-10,standard class,GB-14530,90049,849,5
CA-2016-126186,2016-09-12,first class,GB-14530,80013,771,1
CA-2016-121132,2016-07-24,standard class,VB-21745,77041,1131,7
US-2018-102904,2018-11-20,standard class,CB-12025,35601,27,7
CA-2016-117884,2016-03-22,same day,DC-13285,33317,166,0
CA-2017-132829,2017-12-26,second class,LA-16780,77041,911,3
US-2018-108315,2018-05-04,standard class,MH-18115,32771,465,4
CA-2017-134110,2017-11-18,first class,BG-11035,75056,927,1
US-2017-136581,2017-11-12,first class,SV-20365,45373,276,2
CA-2017-162390,2017-12-12,standard class,DP-13105,11550,345,6
CA-2017-162222,2017-04-03,same day,SR-20740,75081,979,0
CA-2016-164623,2016-10-22,first class,MS-17770,10035,1104,2
CA-2015-159849,2015-09-19,same day,JK-15640,94110,101,0
CA-2018-101273,2018-08-30,second class,ST-20530,34952,499,3
CA-2018-106747,2018-07-04,first class,TS-21505,3301,379,1
CA-2018-146164,2018-12-26,standard class,CM-12190,55901,529,4
CA-2017-111605,2018-01-02,standard class,JW-15955,40214,876,6
CA-2015-130673,2015-05-22,second class,MC-17590,78666,583,2
CA-2018-162015,2018-07-18,standard class,KB-16240,90049,422,7
CA-2016-138492,2016-05-22,standard class,FC-14335,19140,961,7
CA-2018-126676,2018-10-01,first class,FH-14365,11550,304,2
CA-2018-101700,2018-04-26,first class,SO-20335,80634,662,3
CA-2018-159667,2018-11-13,standard class,PM-19135,32216,34,4
CA-2015-111934,2015-05-07,first class,GD-14590,22204,855,2
US-2017-117387,2017-10-31,standard class,PA-19060,94122,153,4
CA-2015-141110,2015-12-01,standard class,LS-17200,93727,461,5
US-2015-133949,2015-12-31,same day,JL-15175,89502,555,0
US-2017-116365,2017-01-08,standard class,CA-12310,78207,735,5
CA-2015-151946,2015-06-09,standard class,BT-11440,10035,520,5
CA-2018-123624,2018-11-17,second class,SE-20110,93030,27,4
CA-2017-146437,2017-02-01,second class,HG-14965,90036,1132,4
CA-2017-138233,2017-11-14,standard class,PF-19165,94601,1133,5
CA-2017-165918,2017-09-14,standard class,BD-11770,98026,458,4
CA-2018-132437,2018-09-13,second class,EM-14095,10024,743,5
CA-2018-104318,2018-05-18,standard class,FH-14275,37064,637,5
US-2017-114230,2017-12-01,standard class,CM-12235,85023,492,4
CA-2016-136147,2016-11-18,standard class,FM-14380,33178,39,5
CA-2016-156118,2016-12-12,standard class,HG-14965,80906,488,4
CA-2016-164084,2016-09-12,standard class,AG-10525,10011,843,5
CA-2018-159793,2018-08-29,standard class,SV-20365,19140,268,4
CA-2015-160094,2015-05-02,first class,JM-16195,40214,920,2
CA-2018-151281,2018-05-02,standard class,HM-14980,98105,742,5
CA-2018-118346,2018-07-24,first class,PO-19180,53142,229,1
CA-2018-147767,2018-12-02,same day,SV-20935,85345,487,0
CA-2016-108259,2016-11-15,standard class,NS-18640,28540,535,7
CA-2015-142769,2015-09-13,same day,RP-19390,98103,78,0
CA-2017-168361,2017-06-25,standard class,KB-16600,60623,931,4
CA-2016-131856,2016-05-17,standard class,JG-15160,77041,696,5
CA-2018-126634,2018-04-01,second class,AB-10165,90712,887,2
CA-2017-118500,2017-11-18,first class,HJ-14875,94122,927,1
CA-2017-163951,2018-01-02,first class,CJ-11875,19140,847,3
CA-2017-149916,2017-12-24,second class,ED-13885,98115,508,2
CA-2016-158918,2016-12-25,second class,AI-10855,90036,109,5
US-2015-159611,2016-01-01,second class,KB-16315,44105,356,5
CA-2018-163265,2018-02-21,standard class,JS-16030,62521,811,5
CA-2018-141705,2018-10-26,first class,PO-18850,76063,1134,2
CA-2017-112739,2017-09-07,second class,RD-19810,77070,402,5
CA-2017-143805,2017-12-03,second class,JD-15895,23223,38,2
CA-2015-133634,2015-11-10,standard class,SR-20740,22204,1044,5
CA-2018-101665,2018-12-01,standard class,TZ-21580,94122,822,6
CA-2017-155446,2017-12-23,standard class,TN-21040,92024,150,7
CA-2017-144015,2017-06-26,same day,AH-10075,90036,154,0
CA-2017-136770,2017-08-18,standard class,SP-20650,44312,945,4
CA-2017-118311,2017-10-28,standard class,ED-13885,94110,958,4
US-2015-112795,2015-08-28,second class,CR-12625,49505,621,5
CA-2018-127096,2018-09-17,second class,CS-12400,94109,139,2
CA-2018-119284,2018-06-20,standard class,TS-21205,37211,110,5
CA-2016-133494,2016-03-05,standard class,RP-19390,19120,1126,4
CA-2017-111318,2017-07-26,first class,IL-15100,77041,254,3
US-2015-132745,2015-10-05,standard class,NF-18475,89502,1135,4
CA-2015-146815,2015-09-13,standard class,PP-18955,10009,58,5
CA-2015-119144,2015-11-18,first class,JD-16150,90008,812,2
CA-2018-136623,2018-07-16,standard class,TS-21430,92105,422,5
CA-2018-121678,2018-11-20,second class,BM-11650,44035,585,4
CA-2017-120824,2017-06-16,second class,AW-10930,77070,2,4
US-2017-135209,2017-12-31,second class,MH-17290,33178,670,2
CA-2018-148145,2018-03-23,standard class,SW-20275,98115,209,5
CA-2016-103870,2016-12-31,standard class,SP-20860,37130,14,4
CA-2018-116988,2018-06-29,second class,PW-19030,98105,1136,2
US-2015-169390,2015-02-10,second class,CS-12250,10024,258,3
CA-2018-161592,2018-04-10,standard class,CS-12175,37421,1118,4
US-2018-131961,2018-12-11,first class,MJ-17740,19140,132,3
CA-2017-102498,2017-07-25,first class,JG-15160,70506,1048,1
CA-2016-113222,2016-11-09,same day,AG-10765,46226,551,0
US-2016-144771,2016-10-04,first class,CK-12205,97123,562,2
CA-2016-162376,2016-11-25,second class,HD-14785,2138,7,3
CA-2018-128076,2018-02-07,standard class,BO-11350,92105,46,5
US-2016-163825,2016-06-19,first class,LC-16885,10009,318,3
CA-2017-105662,2017-05-09,standard class,RB-19465,32303,394,4
CA-2018-152198,2018-09-10,first class,JD-16015,43615,362,1
CA-2017-114307,2017-07-26,standard class,MF-17665,21044,340,4
CA-2017-112578,2018-01-02,standard class,FO-14305,95823,670,4
CA-2016-107083,2016-11-27,standard class,BB-11545,76106,61,6
CA-2016-151722,2016-10-09,standard class,IL-15100,43229,288,4
CA-2017-151148,2017-09-13,same day,PO-19180,80027,98,1
CA-2018-115882,2018-09-17,first class,DB-13555,27604,874,3
CA-2016-132276,2016-02-28,standard class,LC-16960,10024,1137,5
CA-2017-163636,2017-12-09,second class,MP-18175,60623,6,4
CA-2017-102813,2017-07-03,first class,EA-14035,77340,350,1
CA-2016-165813,2016-03-22,second class,BM-11785,97301,247,2
CA-2016-133585,2016-03-04,first class,CM-12715,77070,1126,3
CA-2017-116911,2017-09-20,standard class,JD-16150,83301,248,5
US-2018-129224,2018-03-23,standard class,AS-10630,37918,238,6
CA-2018-145765,2018-06-02,standard class,CM-11815,85023,28,5
CA-2018-126914,2018-06-19,standard class,JE-15715,28110,110,4
CA-2018-162075,2018-03-24,standard class,TT-21220,77041,209,6
CA-2015-162992,2015-12-21,first class,BP-11095,90008,138,2
CA-2017-106397,2017-07-13,standard class,MJ-17740,84057,221,6
CA-2018-148992,2018-11-27,standard class,CS-12250,60623,40,4
CA-2017-140935,2017-11-12,first class,AB-10015,73120,276,2
CA-2015-157644,2016-01-01,first class,AH-10030,10035,555,1
US-2018-110646,2018-10-31,standard class,JF-15190,19134,29,5
US-2017-140172,2017-03-13,standard class,SP-20650,49201,1019,5
CA-2016-127754,2016-07-31,standard class,CK-12760,85301,293,5
CA-2016-144274,2016-11-25,second class,PW-19240,19805,439,2
CA-2016-142930,2016-12-02,standard class,EB-14170,78745,84,4
CA-2018-100622,2018-11-07,standard class,DK-13090,32839,103,4
CA-2018-117156,2018-03-23,second class,TB-21055,19601,620,2
CA-2016-115399,2016-12-22,first class,AG-10900,19134,479,3
